PTS,AST,REB,STL,BLK,TOV,PF,FGA,FG3A,PLAYER_ID,PLAYER_NAME,SEASON
6.342105263157895,0.7763157894736842,3.1052631578947367,0.3157894736842105,0.21052631578947367,0.6710526315789473,1.8026315789473684,5.171052631578948,3.8157894736842106,201229,Anthony Tolliver,2014-15
5.634146341463414,1.0731707317073171,1.8048780487804879,0.43902439024390244,0.21951219512195122,1.170731707317073,1.3414634146341464,4.902439024390244,1.0,203462,Archie Goodwin,2014-15
4.5,0.6666666666666666,3.5,0.16666666666666666,0.5,0.3333333333333333,1.0,2.3333333333333335,0.0,202620,Arinze Onuaku,2014-15
6.585714285714285,0.5,4.542857142857143,0.22857142857142856,0.3142857142857143,0.9285714285714286,2.3142857142857145,4.671428571428572,0.05714285714285714,203382,Aron Baynes,2014-15
13.26923076923077,1.6538461538461537,3.1666666666666665,0.5256410256410257,0.08974358974358974,1.4871794871794872,2.141025641025641,11.333333333333334,4.269230769230769,201167,Arron Afflalo,2014-15
3.7941176470588234,0.5,2.2058823529411766,0.35294117647058826,0.14705882352941177,0.6764705882352942,1.1470588235294117,4.147058823529412,2.088235294117647,201948,Austin Daye,2014-15
6.973684210526316,2.039473684210526,2.0,0.631578947368421,0.18421052631578946,0.8552631578947368,1.9210526315789473,6.526315789473684,1.7236842105263157,203085,Austin Rivers,2014-15
13.909090909090908,1.7532467532467533,3.1298701298701297,1.0649350649350648,0.19480519480519481,1.4155844155844155,2.2987012987012987,13.155844155844155,4.571428571428571,202340,Avery Bradley,2014-15
6.232142857142857,0.8928571428571429,1.125,0.25,0.017857142857142856,0.9821428571428571,1.0714285714285714,5.267857142857143,1.7321428571428572,2732,Ben Gordon,2014-15
12.146341463414634,1.7073170731707317,2.9390243902439024,0.9390243902439024,0.23170731707317074,1.6829268292682926,2.6707317073170733,10.134146341463415,4.7682926829268295,203463,Ben McLemore,2014-15
7.658227848101266,2.7848101265822787,1.8101265822784811,0.5822784810126582,0.10126582278481013,1.1265822784810127,1.1139240506329113,6.3924050632911396,1.2278481012658229,2757,Beno Udrih,2014-15
2.75,0.25,2.4375,0.125,0.9375,0.375,1.0625,1.6875,0.0,203108,Bernard James,2014-15
4.75,0.25,6.359375,0.28125,1.546875,0.8125,2.1875,2.90625,0.0,202687,Bismack Biyombo,2014-15
21.925373134328357,5.2835820895522385,7.582089552238806,0.9402985074626866,0.5223880597014925,2.2686567164179103,2.925373134328358,17.074626865671643,0.373134328358209,201933,Blake Griffin,2014-15
8.974358974358974,0.8717948717948718,2.730769230769231,0.4358974358974359,0.11538461538461539,1.0,1.3333333333333333,7.384615384615385,3.282051282051282,202711,Bojan Bogdanovic,2014-15
8.74074074074074,2.876543209876543,4.296296296296297,0.4444444444444444,0.2839506172839506,1.5555555555555556,1.8271604938271604,7.802469135802469,2.0864197530864197,2564,Boris Diaw,2014-15
15.26984126984127,3.0793650793650795,3.8253968253968256,1.2063492063492063,0.2857142857142857,1.9523809523809523,2.1587301587301586,13.507936507936508,4.111111111111111,203078,Bradley Beal,2014-15
7.253333333333333,0.5466666666666666,4.28,0.6666666666666666,1.2533333333333334,0.4533333333333333,1.36,4.84,0.04,201148,Brandan Wright,2014-15
10.560975609756097,1.2682926829268293,4.853658536585366,0.5,0.3902439024390244,1.0121951219512195,1.7073170731707317,8.329268292682928,0.3902439024390244,101138,Brandon Bass,2014-15
5.2592592592592595,1.1111111111111112,3.074074074074074,0.6666666666666666,0.25925925925925924,1.0740740740740742,2.185185185185185,5.074074074074074,1.2592592592592593,203561,Brandon Davies,2014-15
15.414634146341463,6.634146341463414,2.5365853658536586,1.0731707317073171,0.0975609756097561,2.1951219512195124,1.5609756097560976,13.24390243902439,5.146341463414634,201943,Brandon Jennings,2014-15
16.984126984126984,5.238095238095238,3.873015873015873,1.4285714285714286,0.15873015873015872,3.0,1.8095238095238095,14.095238095238095,5.095238095238095,202688,Brandon Knight,2014-15
0.9090909090909091,0.36363636363636365,1.2424242424242424,0.15151515151515152,0.36363636363636365,0.3333333333333333,0.8181818181818182,1.6363636363636365,0.8181818181818182,201575,Brandon Rush,2014-15
1.5909090909090908,0.09090909090909091,1.3181818181818181,0.09090909090909091,0.45454545454545453,0.45454545454545453,0.7727272727272727,1.3636363636363635,0.0,2217,Brendan Haywood,2014-15
6.666666666666667,2.25,1.5138888888888888,0.4583333333333333,0.08333333333333333,0.7916666666666666,1.0416666666666667,6.277777777777778,2.6805555555555554,203148,Brian Roberts,2014-15
17.166666666666668,0.6944444444444444,7.430555555555555,0.5972222222222222,1.75,1.4444444444444444,2.861111111111111,13.708333333333334,0.1388888888888889,201572,Brook Lopez,2014-15
1.25,0.0,0.25,0.0,0.125,0.5,0.375,1.5,0.375,203998,Bruno Caboclo,2014-15
5.333333333333333,1.0,1.2,0.26666666666666666,0.0,0.8,0.4,4.6,1.3333333333333333,203955,Bryce Cotton,2014-15
10.0,3.6491228070175437,2.8596491228070176,1.0,0.15789473684210525,1.7543859649122806,1.8771929824561404,7.315789473684211,3.0701754385964914,201228,C.J. Watson,2014-15
1.9523809523809523,0.38095238095238093,0.3333333333333333,0.14285714285714285,0.047619047619047616,0.47619047619047616,0.3333333333333333,1.8095238095238095,0.9047619047619048,203912,C.J. Wilcox,2014-15
6.838709677419355,1.032258064516129,1.467741935483871,0.6935483870967742,0.12903225806451613,0.7741935483870968,1.3064516129032258,5.887096774193548,2.2419354838709675,203468,CJ McCollum,2014-15
13.457142857142857,1.0714285714285714,3.057142857142857,0.8571428571428571,0.37142857142857144,1.042857142857143,1.8857142857142857,11.814285714285715,6.371428571428571,101139,CJ Miles,2014-15
0.5555555555555556,0.05555555555555555,0.4444444444444444,0.1111111111111111,0.05555555555555555,0.16666666666666666,0.4444444444444444,0.7777777777777778,0.0,203946,Cameron Bairstow,2014-15
7.185714285714286,0.37142857142857144,3.8285714285714287,0.21428571428571427,0.24285714285714285,0.7714285714285715,1.8857142857142857,5.271428571428571,0.0,201171,Carl Landry,2014-15
11.774647887323944,1.3380281690140845,6.788732394366197,0.5774647887323944,0.16901408450704225,1.295774647887324,2.591549295774648,10.464788732394366,0.0,2430,Carlos Boozer,2014-15
24.15,3.05,6.6,1.0,0.425,2.225,2.175,20.15,4.475,2546,Carmelo Anthony,2014-15
5.897435897435898,1.0128205128205128,2.5128205128205128,0.5512820512820513,0.05128205128205128,0.6282051282051282,1.5384615384615385,5.076923076923077,2.8076923076923075,2406,Caron Butler,2014-15
1.565217391304348,0.4782608695652174,0.8695652173913043,0.13043478260869565,0.043478260869565216,0.21739130434782608,0.8695652173913043,2.3043478260869565,1.434782608695652,201858,Cartier Martin,2014-15
15.712121212121213,2.4393939393939394,4.893939393939394,1.0454545454545454,0.2878787878787879,1.4545454545454546,2.121212121212121,12.56060606060606,5.257575757575758,202718,Chandler Parsons,2014-15
7.32,1.2533333333333334,3.9066666666666667,0.6266666666666667,0.52,1.04,2.546666666666667,6.493333333333333,4.613333333333333,101112,Channing Frye,2014-15
6.296875,0.296875,2.328125,0.234375,0.34375,0.4375,1.0,5.65625,3.453125,101111,Charlie Villanueva,2014-15
6.82089552238806,0.9552238805970149,2.955223880597015,0.6567164179104478,0.14925373134328357,0.7313432835820896,1.0746268656716418,5.82089552238806,2.1343283582089554,201978,Chase Budinger,2014-15
5.333333333333333,0.7166666666666667,4.983333333333333,0.43333333333333335,1.0166666666666666,0.6666666666666666,1.4666666666666666,3.45,0.21666666666666667,2365,Chris Andersen,2014-15
21.09090909090909,2.159090909090909,7.045454545454546,0.9318181818181818,0.5681818181818182,2.159090909090909,1.5681818181818181,16.931818181818183,3.8181818181818183,2547,Chris Bosh,2014-15
6.18,1.02,2.22,0.22,0.22,1.18,1.56,6.2,3.34,203142,Chris Copeland,2014-15
1.5833333333333333,0.3333333333333333,1.0,0.08333333333333333,0.0,0.0,1.1666666666666667,1.75,0.5833333333333334,201604,Chris Douglas-Roberts,2014-15
5.724137931034483,0.5172413793103449,1.896551724137931,0.896551724137931,0.2413793103448276,0.5172413793103449,1.5172413793103448,5.310344827586207,3.2758620689655173,203187,Chris Johnson,2014-15
8.621621621621621,0.8783783783783784,6.54054054054054,0.24324324324324326,0.7297297297297297,1.4594594594594594,1.8918918918918919,7.418918918918919,0.0,2549,Chris Kaman,2014-15
19.073170731707318,10.21951219512195,4.585365853658536,1.9024390243902438,0.18292682926829268,2.317073170731707,2.475609756097561,14.268292682926829,4.2560975609756095,101108,Chris Paul,2014-15
1.7241379310344827,0.6896551724137931,1.7586206896551724,0.3448275862068966,0.13793103448275862,0.27586206896551724,1.2758620689655173,1.5862068965517242,0.0,101236,Chuck Hayes,2014-15
5.384615384615385,0.9230769230769231,2.4871794871794872,0.6153846153846154,0.3076923076923077,1.0256410256410255,1.4615384615384615,5.487179487179487,2.1538461538461537,203921,Cleanthony Early,2014-15
2.6666666666666665,0.16666666666666666,3.0,0.08333333333333333,0.75,0.4166666666666667,1.1666666666666667,2.4166666666666665,0.0,203991,Clint Capela,2014-15
7.612903225806452,1.6129032258064515,5.838709677419355,0.5483870967741935,0.7903225806451613,1.0,2.5161290322580645,6.016129032258065,0.016129032258064516,203469,Cody Zeller,2014-15
5.540983606557377,1.2295081967213115,5.540983606557377,0.6065573770491803,1.0655737704918034,0.9672131147540983,2.0,4.934426229508197,0.0,202332,Cole Aldrich,2014-15
11.4625,2.1625,3.7125,1.425,0.2375,1.6375,2.1625,10.0625,2.9375,201147,Corey Brewer,2014-15
3.66,0.32,2.9,0.2,0.42,0.4,1.22,3.34,0.3,203928,Cory Jefferson,2014-15
6.772151898734177,2.3797468354430378,2.430379746835443,0.5822784810126582,0.21518987341772153,0.8481012658227848,1.3291139240506329,5.2025316455696204,0.5569620253164557,202709,Cory Joseph,2014-15
10.090909090909092,1.9610389610389611,2.311688311688312,0.974025974025974,0.15584415584415584,1.0129870129870129,1.6753246753246753,8.35064935064935,2.909090909090909,201584,Courtney Lee,2014-15
9.475609756097562,4.304878048780488,1.9634146341463414,0.5975609756097561,0.036585365853658534,1.7682926829268293,1.1341463414634145,7.890243902439025,3.0,201571,D.J. Augustin,2014-15
0.6363636363636364,0.06060606060606061,0.3333333333333333,0.09090909090909091,0.0,0.030303030303030304,0.696969696969697,0.6363636363636364,0.12121212121212122,2563,Dahntay Jones,2014-15
20.975609756097562,6.182926829268292,4.609756097560975,1.1829268292682926,0.25609756097560976,2.707317073170732,2.0,16.585365853658537,6.975609756097561,203081,Damian Lillard,2014-15
4.75,0.7794117647058824,0.6911764705882353,0.23529411764705882,0.07352941176470588,0.6911764705882353,1.161764705882353,3.8676470588235294,2.5,204014,Damjan Rudez,2014-15
12.440677966101696,1.4067796610169492,3.694915254237288,0.7966101694915254,0.3389830508474576,0.9661016949152542,1.5932203389830508,9.627118644067796,5.101694915254237,201568,Danilo Gallinari,2014-15
6.266666666666667,0.5666666666666667,2.6666666666666665,0.43333333333333335,0.2,0.8,2.2333333333333334,5.4,2.8,101122,Danny Granger,2014-15
11.679012345679013,1.9506172839506173,4.234567901234568,1.2469135802469136,1.0740740740740742,1.1481481481481481,2.0123456790123457,9.11111111111111,5.6419753086419755,201980,Danny Green,2014-15
5.151515151515151,0.7575757575757576,3.878787878787879,0.696969696969697,0.5606060606060606,0.5303030303030303,1.5303030303030303,5.136363636363637,0.15151515151515152,201967,Dante Cunningham,2014-15
4.7926829268292686,2.4146341463414633,1.5975609756097562,0.5,0.17073170731707318,1.4390243902439024,1.7926829268292683,5.073170731707317,3.2195121951219514,203957,Danté Exum,2014-15
0.4,0.4,0.2,0.2,0.0,0.2,1.6,1.4,0.2,203121,Darius Miller,2014-15
2.1842105263157894,1.263157894736842,0.7105263157894737,0.23684210526315788,0.0,0.5526315789473685,0.5263157894736842,2.789473684210526,0.868421052631579,202721,Darius Morris,2014-15
6.586206896551724,0.9827586206896551,2.9482758620689653,0.8275862068965517,0.4482758620689655,0.8103448275862069,2.5172413793103448,6.620689655172414,1.896551724137931,201589,Darrell Arthur,2014-15
16.11111111111111,5.6,3.1777777777777776,1.488888888888889,0.3111111111111111,2.488888888888889,2.111111111111111,12.222222222222221,3.577777777777778,201954,Darren Collison,2014-15
7.918367346938775,1.7346938775510203,5.244897959183674,0.6326530612244898,0.5306122448979592,1.0,1.6938775510204083,6.387755102040816,0.04081632653061224,101135,David Lee,2014-15
2.6666666666666665,3.0,0.6666666666666666,0.6666666666666666,0.0,1.3333333333333333,0.3333333333333333,2.0,0.6666666666666666,204065,David Stockton,2014-15
0.0,0.5,1.0,0.0,0.0,0.0,0.5,1.0,0.5,204033,David Wear,2014-15
11.651515151515152,3.378787878787879,6.803030303030303,0.7272727272727273,0.7272727272727273,1.8181818181818181,2.4242424242424243,10.393939393939394,0.30303030303030304,2561,David West,2014-15
11.536585365853659,0.7439024390243902,14.951219512195122,0.9878048780487805,2.231707317073171,1.329268292682927,2.9878048780487805,6.512195121951219,0.04878048780487805,201599,DeAndre Jordan,2014-15
1.9310344827586208,0.10344827586206896,1.9310344827586208,0.2413793103448276,0.034482758620689655,0.4482758620689655,1.4137931034482758,1.9655172413793103,0.0,201971,DeJuan Blair,2014-15
20.066666666666666,3.5,4.616666666666666,1.2166666666666666,0.18333333333333332,2.283333333333333,2.033333333333333,16.5,1.4666666666666666,201942,DeMar DeRozan,2014-15
24.084745762711865,3.559322033898305,12.661016949152541,1.5254237288135593,1.7457627118644068,4.305084745762712,4.084745762711864,18.06779661016949,0.13559322033898305,202326,DeMarcus Cousins,2014-15
12.614285714285714,1.6857142857142857,5.314285714285714,1.3428571428571427,0.24285714285714285,1.0714285714285714,2.2,9.32857142857143,4.3428571428571425,201960,DeMarre Carroll,2014-15
9.974025974025974,4.116883116883117,2.1298701298701297,0.6363636363636364,0.05194805194805195,1.948051948051948,1.6493506493506493,8.636363636363637,1.922077922077922,203471,Dennis Schröder,2014-15
13.0,6.588235294117647,3.485294117647059,0.9411764705882353,0.25,2.264705882352941,2.3088235294117645,11.338235294117647,3.485294117647059,101114,Deron Williams,2014-15
16.04054054054054,1.5135135135135136,8.202702702702704,0.8108108108108109,1.662162162162162,1.635135135135135,2.8378378378378377,12.405405405405405,0.08108108108108109,202324,Derrick Favors,2014-15
17.725490196078432,4.921568627450981,3.156862745098039,0.7058823529411765,0.3137254901960784,3.156862745098039,1.2352941176470589,16.372549019607842,5.313725490196078,201565,Derrick Rose,2014-15
8.337837837837839,0.6756756756756757,2.72972972972973,0.4594594594594595,0.05405405405405406,0.7567567567567568,0.9054054054054054,6.554054054054054,2.108108108108108,202682,Derrick Williams,2014-15
8.75,3.1184210526315788,1.7763157894736843,1.0263157894736843,0.18421052631578946,1.118421052631579,1.9342105263157894,6.894736842105263,3.5,2734,Devin Harris,2014-15
2.3125,1.0625,1.9375,0.5625,0.125,0.5625,0.875,2.75,1.375,203906,Devyn Marble,2014-15
3.6610169491525424,0.15254237288135594,5.0,0.2711864406779661,0.847457627118644,0.864406779661017,2.389830508474576,2.7457627118644066,0.01694915254237288,203473,Dewayne Dedmon,2014-15
11.75,2.0375,2.4,1.125,0.2625,1.4125,1.9375,11.825,3.075,203079,Dion Waiters,2014-15
17.31168831168831,1.8571428571428572,5.935064935064935,0.5064935064935064,0.42857142857142855,1.0649350649350648,2.0779220779220777,13.792207792207792,3.5584415584415585,1717,Dirk Nowitzki,2014-15
7.377358490566038,3.5849056603773586,2.69811320754717,0.4339622641509434,0.0,1.2264150943396226,0.8867924528301887,6.69811320754717,2.4716981132075473,202388,Donald Sloan,2014-15
12.04225352112676,1.8309859154929577,5.929577464788732,0.7887323943661971,0.4788732394366197,1.732394366197183,2.859154929577465,9.859154929577464,1.8732394366197183,202700,Donatas Motiejunas,2014-15
4.5625,0.8541666666666666,2.3125,0.4166666666666667,0.22916666666666666,0.375,1.1458333333333333,3.9583333333333335,2.25,2748,Dorell Wright,2014-15
3.0277777777777777,0.16666666666666666,1.1944444444444444,0.1111111111111111,0.027777777777777776,0.4722222222222222,0.8055555555555556,2.9722222222222223,1.1388888888888888,203926,Doug McDermott,2014-15
11.658227848101266,3.6835443037974684,8.189873417721518,1.5569620253164558,1.2531645569620253,1.6835443037974684,3.2025316455696204,9.683544303797468,4.1645569620253164,203110,Draymond Green,2014-15
5.431372549019608,0.9607843137254902,4.372549019607843,0.4117647058823529,0.17647058823529413,0.5490196078431373,1.7843137254901962,5.411764705882353,1.1568627450980393,2400,Drew Gooden,2014-15
1.8888888888888888,0.2222222222222222,2.0,0.1111111111111111,0.0,0.8888888888888888,0.7777777777777778,2.111111111111111,0.3333333333333333,204079,Drew Gordon,2014-15
8.666666666666666,2.3333333333333335,2.0,0.5,0.0,2.0,0.5,6.666666666666667,1.8333333333333333,202779,Dwight Buycks,2014-15
15.75609756097561,1.2195121951219512,10.512195121951219,0.6829268292682927,1.2926829268292683,2.8048780487804876,3.341463414634146,10.317073170731707,0.04878048780487805,2730,Dwight Howard,2014-15
3.103448275862069,0.3103448275862069,1.7241379310344827,0.3103448275862069,0.20689655172413793,0.3793103448275862,1.3793103448275863,2.310344827586207,0.3793103448275862,203939,Dwight Powell,2014-15
21.467741935483872,4.82258064516129,3.532258064516129,1.1774193548387097,0.3387096774193548,3.370967741935484,1.6935483870967742,17.483870967741936,1.6451612903225807,2548,Dwyane Wade,2014-15
2.6607142857142856,0.5892857142857143,0.8214285714285714,0.35714285714285715,0.10714285714285714,0.25,0.8035714285714286,2.482142857142857,0.6785714285714286,202734,E'Twaun Moore,2014-15
2.0,0.3125,1.75,0.25,0.125,0.3125,1.625,2.4375,0.25,2853,Earl Barron,2014-15
2.7,0.3,2.3,0.3,0.4,0.6,1.2,3.0,1.4,201947,Earl Clark,2014-15
8.30379746835443,1.1898734177215189,7.594936708860759,0.620253164556962,1.240506329113924,0.7341772151898734,2.5569620253164556,5.936708860759493,0.0,202334,Ed Davis,2014-15
0.8787878787878788,0.24242424242424243,0.7878787878787878,0.24242424242424243,0.21212121212121213,0.21212121212121213,0.6060606060606061,0.7272727272727273,0.0,202327,Ekpe Udoh,2014-15
8.914634146341463,6.5,4.2560975609756095,1.7317073170731707,0.24390243902439024,2.475609756097561,2.3536585365853657,8.634146341463415,0.5121951219512195,203901,Elfrid Payton,2014-15
5.276595744680851,1.2340425531914894,3.1914893617021276,1.1914893617021276,0.3404255319148936,1.425531914893617,2.6382978723404253,5.0638297872340425,1.9148936170212767,202407,Elijah Millsap,2014-15
2.8461538461538463,0.9230769230769231,0.6153846153846154,0.3076923076923077,0.0,0.3076923076923077,0.9230769230769231,2.8461538461538463,1.3846153846153846,202343,Elliot Williams,2014-15
2.6666666666666665,0.6111111111111112,2.7777777777777777,0.4722222222222222,0.6944444444444444,0.5,1.5,2.638888888888889,0.027777777777777776,1882,Elton Brand,2014-15
15.506666666666666,0.7333333333333333,8.946666666666667,0.48,0.38666666666666666,1.9333333333333333,2.52,12.373333333333333,0.6,202683,Enes Freedom,2014-15
17.0,6.08641975308642,5.222222222222222,1.5679012345679013,0.5555555555555556,3.382716049382716,2.3333333333333335,12.91358024691358,3.3580246913580245,202339,Eric Bledsoe,2014-15
13.40983606557377,3.7540983606557377,2.6065573770491803,0.819672131147541,0.22950819672131148,2.0,2.377049180327869,11.37704918032787,5.163934426229508,201569,Eric Gordon,2014-15
0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,203961,Eric Moreland,2014-15
3.395348837209302,0.9069767441860465,0.7209302325581395,0.27906976744186046,0.0,0.32558139534883723,0.6046511627906976,3.7674418604651163,1.0930232558139534,203475,Erick Green,2014-15
11.53448275862069,0.9655172413793104,4.775862068965517,0.6206896551724138,0.3275862068965517,0.7758620689655172,2.5689655172413794,9.60344827586207,3.2758620689655173,101141,Ersan Ilyasova,2014-15
12.03448275862069,2.0689655172413794,2.6379310344827585,0.6896551724137931,0.034482758620689655,1.4137931034482758,2.0,9.913793103448276,3.8793103448275863,203095,Evan Fournier,2014-15
9.5,5.475609756097561,5.085365853658536,1.0121951219512195,0.23170731707317074,2.4146341463414633,2.1951219512195124,9.097560975609756,1.451219512195122,202323,Evan Turner,2014-15
4.369565217391305,0.1956521739130435,3.369565217391304,0.15217391304347827,0.9130434782608695,0.6956521739130435,1.673913043478261,3.0217391304347827,0.0,203105,Festus Ezeli,2014-15
3.2142857142857144,1.0714285714285714,1.2142857142857142,0.6428571428571429,0.35714285714285715,0.7142857142857143,1.4285714285714286,4.5,3.2142857142857144,101128,Francisco Garcia,2014-15
2.268292682926829,0.6829268292682927,4.2926829268292686,0.4146341463414634,0.3902439024390244,0.4146341463414634,2.341463414634146,1.9024390243902438,0.12195121951219512,203128,Furkan Aldemir,2014-15
1.5,3.25,0.25,0.5,0.0,0.5,0.25,5.0,0.75,203539,Gal Mekel,2014-15
3.923076923076923,1.0769230769230769,1.7307692307692308,0.8076923076923077,0.17307692307692307,0.6538461538461539,1.4615384615384615,3.269230769230769,1.6923076923076923,202066,Garrett Temple,2014-15
3.418181818181818,0.5272727272727272,1.1636363636363636,0.7090909090909091,0.12727272727272726,0.6909090909090909,1.290909090909091,3.9454545454545453,1.8727272727272728,203914,Gary Harris,2014-15
10.055555555555555,1.8518518518518519,2.388888888888889,0.42592592592592593,0.018518518518518517,1.2037037037037037,1.6296296296296295,9.314814814814815,3.037037037037037,202390,Gary Neal,2014-15
16.093023255813954,5.116279069767442,4.162790697674419,1.0232558139534884,0.32558139534883723,1.6046511627906976,2.5813953488372094,12.44186046511628,4.488372093023256,201588,George Hill,2014-15
11.945945945945946,1.2297297297297298,2.5135135135135136,0.5675675675675675,0.16216216216216217,1.4054054054054055,1.9594594594594594,10.513513513513514,5.22972972972973,101123,Gerald Green,2014-15
12.1125,2.575,3.4125,0.6375,0.275,1.375,1.6875,10.5875,1.7,201945,Gerald Henderson,2014-15
1.09375,0.34375,1.78125,0.46875,0.125,0.5625,0.59375,1.0625,0.09375,2222,Gerald Wallace,2014-15
12.716049382716049,2.5555555555555554,6.691358024691358,0.9012345679012346,1.0493827160493827,2.1358024691358026,3.1358024691358026,9.62962962962963,0.5432098765432098,203507,Giannis Antetokounmpo,2014-15
