PTS,AST,REB,STL,BLK,TOV,PF,FGA,FG3A,PLAYER_ID,PLAYER_NAME,SEASON,E_AST_RATIO,E_OREB_PCT,E_DREB_PCT,E_TOV_PCT,E_USG_PCT,FGA_Above the Break 3,FGA_Backcourt,FGA_In The Paint (Non-RA),FGA_Left Corner 3,FGA_Mid-Range,FGA_Restricted Area,FGA_Right Corner 3,FG_PCT_Above the Break 3,FG_PCT_Backcourt,FG_PCT_In The Paint (Non-RA),FG_PCT_Left Corner 3,FG_PCT_Mid-Range,FG_PCT_Restricted Area,FG_PCT_Right Corner 3,PCT_AST_FGM_Above the Break 3,PCT_AST_FGM_Backcourt,PCT_AST_FGM_In The Paint (Non-RA),PCT_AST_FGM_Left Corner 3,PCT_AST_FGM_Mid-Range,PCT_AST_FGM_Restricted Area,PCT_AST_FGM_Right Corner 3,Offensive_RAPM,Defensive_RAPM
1.4736842105263157,0.0,1.2105263157894737,0.2631578947368421,0.0,0.2105263157894736,0.4210526315789473,1.4210526315789471,0.7368421052631579,203461,Anthony Bennett,2015-16,0.0,0.064,0.293,11.299,0.181,10.0,0.0,2.0,3.0,2.0,9.0,1.0,0.1,0.0,0.0,0.667,0.0,0.556,0.0,1.0,0.0,0.0,1.0,0.0,0.2,0.0,0.0,0.0
3.9655172413793114,0.6551724137931034,2.413793103448276,0.4827586206896552,0.1724137931034483,0.5172413793103449,1.1724137931034482,4.344827586206897,2.413793103448276,1626148,Anthony Brown,2015-16,11.3,0.015,0.116,8.886,0.11,48.0,0.0,11.0,14.0,27.0,18.0,8.0,0.271,0.0,0.182,0.429,0.37,0.389,0.125,0.923,0.0,1.0,1.0,0.6,0.714,1.0,-0.0827837942623916,1.3260626485040163
24.27868852459016,1.901639344262295,10.278688524590164,1.278688524590164,2.0491803278688523,1.9836065573770487,2.4262295081967213,18.62295081967213,1.7704918032786885,203076,Anthony Davis,2015-16,7.4,0.064,0.262,7.745,0.296,82.0,2.0,219.0,13.0,450.0,359.0,11.0,0.341,0.0,0.416,0.308,0.424,0.677,0.273,0.929,0.0,0.626,1.0,0.801,0.708,1.0,0.113628262736904,-1.031478688957783
5.588235294117647,0.3529411764705882,0.9117647058823528,0.3235294117647059,0.0735294117647058,0.25,0.9411764705882352,4.897058823529412,3.0,201627,Anthony Morrow,2015-16,6.1,0.013,0.06,4.346,0.171,118.0,0.0,42.0,31.0,65.0,21.0,56.0,0.39,0.0,0.405,0.516,0.462,0.476,0.304,0.87,0.0,0.235,0.938,0.667,0.6,1.0,1.417768938604148,-1.3115873225213135
5.319444444444445,0.7222222222222222,3.180555555555556,0.3611111111111111,0.2222222222222222,0.3888888888888889,1.1944444444444444,4.611111111111111,3.7777777777777777,201229,Anthony Tolliver,2015-16,12.0,0.03,0.159,6.471,0.125,180.0,0.0,6.0,40.0,21.0,33.0,51.0,0.35,0.0,0.167,0.275,0.333,0.667,0.471,1.0,0.0,1.0,1.0,1.0,0.682,0.958,-0.1994497838410747,0.4225994424363342
8.859649122807017,2.0701754385964914,2.491228070175439,0.4736842105263157,0.2280701754385964,1.7543859649122806,1.4736842105263157,7.403508771929824,1.736842105263158,203462,Archie Goodwin,2015-16,16.3,0.026,0.114,13.795,0.231,82.0,1.0,36.0,5.0,46.0,241.0,10.0,0.256,0.0,0.139,0.4,0.37,0.544,0.0,0.714,0.0,0.0,0.5,0.353,0.359,0.0,0.6883051175071254,-1.4048770005382776
6.345679012345679,0.6296296296296297,4.7407407407407405,0.2592592592592592,0.6419753086419753,0.8271604938271605,1.8641975308641976,4.7407407407407405,0.0246913580246913,203382,Aron Baynes,2015-16,8.9,0.122,0.223,11.66,0.187,1.0,0.0,103.0,0.0,81.0,198.0,1.0,0.0,0.0,0.417,0.0,0.444,0.581,0.0,0.0,0.0,0.837,0.0,0.806,0.704,0.0,-0.3042126720051892,-1.1323100770089476
12.80281690140845,2.028169014084507,3.746478873239437,0.352112676056338,0.1408450704225352,1.1549295774647887,2.0,11.253521126760564,3.352112676056338,201167,Arron Afflalo,2015-16,13.3,0.011,0.109,7.574,0.181,133.0,0.0,149.0,57.0,306.0,106.0,46.0,0.338,0.0,0.483,0.439,0.428,0.566,0.457,0.867,0.0,0.444,0.96,0.519,0.483,0.952,0.6113796269977467,-1.4349951361442612
8.850746268656716,1.4776119402985075,1.9402985074626864,0.7164179104477612,0.1343283582089552,0.9104477611940298,2.044776119402985,7.701492537313433,2.7611940298507465,203085,Austin Rivers,2015-16,13.6,0.016,0.08,8.39,0.196,140.0,1.0,69.0,27.0,89.0,173.0,15.0,0.321,0.0,0.362,0.556,0.393,0.601,0.133,0.756,0.0,0.24,1.0,0.171,0.423,1.0,-1.3305646209416109,0.2994772025372323
15.197368421052632,2.0789473684210527,2.8947368421052637,1.5394736842105263,0.25,1.4342105263157894,2.1578947368421053,13.407894736842104,5.355263157894737,202340,Avery Bradley,2015-16,11.8,0.02,0.073,8.134,0.2,268.0,0.0,43.0,78.0,343.0,226.0,60.0,0.384,0.0,0.419,0.333,0.385,0.704,0.3,0.903,0.0,0.5,0.923,0.667,0.648,0.944,1.9500456592346047,-0.0194838975674117
