Player,Player_Name,Team,Offensive_RAPM,Defensive_RAPM,Total_RAPM,Season
203200,Justin Holiday,DEN,0.962904330836867,0.7460070778904492,1.7089114087273165,23
203458,Alex Len,SAC,1.0674304555097,1.867746056004292,2.9351765115139914,23
203468,CJ McCollum,NOP,2.073665655900272,-0.7302278539734008,1.3434378019268711,23
203469,Cody Zeller,NOP,-0.077991893651372,0.527654260841385,0.449662367190013,23
203471,Dennis Schröder,BKN,-1.2124796301214469,-0.0713603879961345,-1.2838400181175813,23
203471,Dennis Schröder,TOR,0.6577403971912649,-0.5525461036748162,0.1051942935164487,23
203482,Kelly Olynyk,TOR,0.1216007008176864,-1.2935431038086918,-1.1719424029910055,23
203482,Kelly Olynyk,UTA,-0.119047114049738,-0.0711374939512732,-0.1901846080010113,23
203484,Kentavious Caldwell-Pope,DEN,2.9591554924266887,0.8316309260560293,3.790786418482718,23
203486,Mason Plumlee,LAC,0.2652542057551829,-0.5847453658123096,-0.3194911600571266,23
203488,Mike Muscala,WAS,-1.1807654668568273,-0.6209370296052692,-1.801702496462097,23
203490,Otto Porter Jr.,TOR,-0.2880986956518541,0.314058499094787,0.0259598034429329,23
203493,Reggie Bullock Jr.,HOU,-0.0107065089870125,-1.4644940122729992,-1.475200521260012,23
203496,Robert Covington,PHI,-0.6736422763089926,1.3015774347548352,0.6279351584458425,23
203497,Rudy Gobert,MIN,0.9466777162701522,2.130031721682152,3.0767094379523034,23
203501,Tim Hardaway Jr.,DAL,-0.3607784241536195,-1.5117244862410768,-1.872502910394696,23
203507,Giannis Antetokounmpo,MIL,3.718278598375391,0.4005656824123352,4.118844280787726,23
203552,Seth Curry,DAL,0.0708172187343113,1.5154473038147176,1.586264522549029,23
203897,Zach LaVine,CHI,-1.0223566406854316,-0.1555632870366328,-1.1779199277220649,23
203903,Jordan Clarkson,UTA,0.7304633863655677,-0.7967460610000827,-0.0662826746345149,23
203914,Gary Harris,ORL,0.7597610385468445,-0.33049721871523,0.4292638198316144,23
203915,Spencer Dinwiddie,BKN,1.843035770035619,-0.4945813559188712,1.3484544141167478,23
203915,Spencer Dinwiddie,LAL,2.350957550185925,0.1090666713508766,2.4600242215368016,23
203924,Jerami Grant,POR,-0.8078716418184272,-0.9856912596780626,-1.79356290149649,23
203925,Joe Harris,DET,-0.7810322520442897,-0.6428184478647789,-1.4238506999090688,23
203926,Doug McDermott,IND,0.6160102844098886,-1.2395101406722346,-0.6234998562623459,23
203926,Doug McDermott,SAS,-0.2650498304575229,-2.571257888316395,-2.836307718773918,23
203932,Aaron Gordon,DEN,-0.0358004295900391,1.0108565185318292,0.97505608894179,23
203935,Marcus Smart,MEM,-0.1473542752986293,1.81651759407458,1.6691633187759505,23
203937,Kyle Anderson,MIN,-1.2746827343515776,1.6965548811837827,0.421872146832205,23
203939,Dwight Powell,DAL,0.2781742642649795,0.4096404978455055,0.6878147621104851,23
203944,Julius Randle,NYK,0.6652777590705634,-0.5388342463503026,0.1264435127202608,23
203952,Andrew Wiggins,GSW,0.1474762964987237,-1.1328779583987325,-0.9854016619000086,23
203954,Joel Embiid,PHI,2.457609980610408,2.086533614752613,4.544143595363021,23
203957,Danté Exum,DAL,2.6661995769383866,0.2927804799299283,2.958980056868315,23
203967,Dario Šarić,GSW,0.0516606315598847,-0.971839631759736,-0.9201790001998512,23
203991,Clint Capela,ATL,-0.5419507509600751,1.5967312448538746,1.0547804938937997,23
203992,Bogdan Bogdanović,ATL,2.199450068117589,1.1754944054992196,3.374944473616809,23
203994,Jusuf Nurkić,PHX,2.759343210247287,1.9156762333584405,4.675019443605727,23
203995,Vasilije Micic,CHA,0.5177724428558524,-1.8763659150470144,-1.358593472191162,23
203995,Vasilije Micic,OKC,0.8106682716015606,1.5690887776472249,2.379757049248785,23
203999,Nikola Jokić,DEN,4.958566129000679,1.1904133835240862,6.148979512524765,23
204001,Kristaps Porziņģis,BOS,1.725052589467414,0.8207730913245361,2.54582568079195,23
204060,Joe Ingles,ORL,2.879023843854261,-0.5985930802493714,2.280430763604889,23
204456,T.J. McConnell,IND,1.8756546862686925,-0.3891888889303531,1.4864657973383393,23
1626145,Tyus Jones,WAS,0.5318539609419082,-2.6927480793388825,-2.1608941183969743,23
1626153,Delon Wright,MIA,0.9221071212501925,-0.1107816911794305,0.8113254300707619,23
1626153,Delon Wright,WAS,-0.2655271021724402,0.6259028855487853,0.360375783376345,23
1626156,D'Angelo Russell,LAL,2.752561796968905,-0.6040247797793935,2.148537017189512,23
1626157,Karl-Anthony Towns,MIN,3.191922256999348,0.0952862467717216,3.28720850377107,23
1626158,Richaun Holmes,DAL,-0.8565338113244664,0.6387511901266764,-0.21778262119779,23
1626158,Richaun Holmes,WAS,0.0207556961780642,-0.3413988689211296,-0.3206431727430653,23
1626162,Kelly Oubre Jr.,PHI,-0.1837047038949187,-1.513148146699545,-1.6968528505944638,23
1626164,Devin Booker,PHX,2.07536909447587,-0.2253135532163493,1.8500555412595203,23
1626166,Cameron Payne,MIL,-0.2583605364462638,-0.3944541218895565,-0.6528146583358204,23
1626166,Cameron Payne,PHI,-0.544516232506354,-0.0947735998611275,-0.6392898323674815,23
1626167,Myles Turner,IND,2.622307660166816,-0.662817347462047,1.9594903127047685,23
1626168,Trey Lyles,SAC,1.627421156489204,0.5269183360743489,2.154339492563553,23
1626171,Bobby Portis,MIL,1.119280645261913,-1.994521341531173,-0.8752406962692602,23
1626172,Kevon Looney,GSW,-0.0564576620093483,0.4721330697698242,0.4156754077604758,23
1626174,Christian Wood,LAL,-0.9741467203310492,0.9587866558061684,-0.0153600645248807,23
1626179,Terry Rozier,CHA,0.2296711469263615,-2.311766264837224,-2.0820951179108627,23
1626179,Terry Rozier,MIA,0.4008001695565589,-1.2250414483680394,-0.8242412788114803,23
1626181,Norman Powell,LAC,1.370034723108289,0.9544468732572192,2.324481596365508,23
1626192,Pat Connaughton,MIL,-0.1606988392190717,-1.59999487337802,-1.7606937125970918,23
1626196,Josh Richardson,MIA,-1.6430426854198952,-1.0198900716812105,-2.662932757101106,23
1626204,Larry Nance Jr.,NOP,-0.6991816681319643,0.4441498257551096,-0.2550318423768546,23
1626220,Royce O'Neale,BKN,0.0459738385412229,1.0047702331016473,1.0507440716428702,23
1626220,Royce O'Neale,PHX,0.1474180440718319,1.759374038690103,1.906792082761935,23
1626224,Cedi Osman,SAS,-0.9210841940387074,-2.4633542727051685,-3.3844384667438763,23
1627732,Ben Simmons,BKN,-0.159592957937095,-0.1032625847127434,-0.2628555426498385,23
1627734,Domantas Sabonis,SAC,1.740037563372752,-0.3833990278170897,1.3566385355556625,23
1627736,Malik Beasley,MIL,1.534986140134008,0.5250211059917166,2.0600072461257244,23
1627739,Kris Dunn,UTA,2.2026419695767965,0.5186810355373559,2.721323005114152,23
1627741,Buddy Hield,IND,2.5632285420425567,-1.5389380226288984,1.0242905194136585,23
1627741,Buddy Hield,PHI,-1.645850216659455,0.2383550980174875,-1.4074951186419675,23
1627742,Brandon Ingram,NOP,0.0883294108680681,-0.7040774253031954,-0.6157480144351273,23
1627745,Damian Jones,CLE,-2.250440435839693,-0.7559910147049073,-3.0064314505446004,23
1627747,Caris LeVert,CLE,0.2885151972294525,0.8263588085517528,1.1148740057812052,23
1627749,Dejounte Murray,ATL,0.6189179358921163,-1.594331480352738,-0.9754135444606216,23
1627750,Jamal Murray,DEN,2.703257143808244,-0.8848896402510237,1.8183675035572209,23
1627751,Jakob Poeltl,TOR,0.618298666761668,0.4775302647226186,1.0958289314842866,23
1627752,Taurean Prince,LAL,-0.6064104981220754,-1.8495746408967253,-2.455985139018801,23
1627759,Jaylen Brown,BOS,0.7547764766709072,-0.3184452457380632,0.4363312309328441,23
1627763,Malcolm Brogdon,POR,1.0514239271655117,0.5021318113671468,1.5535557385326584,23
1627777,Georges Niang,CLE,1.415713900689643,-2.1915607838290714,-0.7758468831394284,23
1627780,Gary Payton II,GSW,0.1488052199680231,0.5263511598272003,0.6751563797952234,23
1627783,Pascal Siakam,IND,1.415815671223423,-0.6886736793496446,0.7271419918737784,23
1627783,Pascal Siakam,TOR,0.6391355269884619,0.0916155268265606,0.7307510538150226,23
1627788,Furkan Korkmaz,PHI,0.7007674400803912,0.6398673136980255,1.340634753778417,23
1627826,Ivica Zubac,LAC,0.0861085167823133,-0.0263787733569396,0.0597297434253736,23
1627827,Dorian Finney-Smith,BKN,-0.1345970499321137,0.296037548941011,0.1614404990088972,23
1627832,Fred VanVleet,HOU,2.2471988131334046,2.444886602481076,4.69208541561448,23
1627863,Danuel House Jr.,PHI,-1.2397602551327245,1.134823827917912,-0.1049364272148124,23
1627884,Derrick Jones Jr.,DAL,-0.7882422662266143,0.4920152076982749,-0.2962270585283394,23
1627936,Alex Caruso,CHI,-0.5913113483309435,1.7396133119285253,1.1483019635975815,23
1628365,Markelle Fultz,ORL,-0.3937732981604476,0.6060253002638312,0.2122520021033835,23
1628368,De'Aaron Fox,SAC,2.2048831233294224,1.6732973587421238,3.8781804820715458,23
1628369,Jayson Tatum,BOS,2.058426574556437,0.7209257734625971,2.779352348019034,23
1628370,Malik Monk,SAC,0.2505188288555985,-1.8220699900161303,-1.5715511611605324,23
1628371,Jonathan Isaac,ORL,0.7949264750873363,2.9903371858797043,3.7852636609670407,23
1628372,Dennis Smith Jr.,BKN,0.0416718740463765,0.8544969821364464,0.8961688561828228,23
1628374,Lauri Markkanen,UTA,2.5942711507854885,0.4695289961964788,3.063800146981968,23
1628378,Donovan Mitchell,CLE,1.194763496029822,1.5992543320508812,2.7940178280807038,23
1628379,Luke Kennard,MEM,-0.003048763072585,-1.7676976416008312,-1.770746404673416,23
1628380,Zach Collins,SAS,-2.1860095545599134,-1.016439292886544,-3.2024488474464574,23
1628381,John Collins,UTA,0.3399719541056249,-2.8065367219797377,-2.4665647678741123,23
1628384,OG Anunoby,NYK,1.8702898771088865,3.750463775777161,5.620753652886047,23
1628384,OG Anunoby,TOR,0.5898823734995992,0.7120690811298847,1.301951454629484,23
1628386,Jarrett Allen,CLE,1.583257594049036,-0.734383970839868,0.8488736232091681,23
1628389,Bam Adebayo,MIA,-0.5600396117619558,1.3344731800183722,0.7744335682564165,23
1628392,Isaiah Hartenstein,NYK,2.8232470546478248,1.2997917988750682,4.1230388535228935,23
1628398,Kyle Kuzma,WAS,-0.5590634754913859,-1.3359840130515408,-1.8950474885429267,23
1628401,Derrick White,BOS,3.3416016133517563,1.3631842099926423,4.704785823344398,23
1628404,Josh Hart,NYK,0.7183496115070539,2.2227267012513234,2.9410763127583777,23
1628415,Dillon Brooks,HOU,0.657449658888545,0.0924027528453119,0.7498524117338569,23
1628418,Thomas Bryant,MIA,0.5318451312272086,-1.1955899133471402,-0.6637447821199316,23
1628420,Monté Morris,MIN,1.098618821835139,0.3123031527508038,1.4109219745859425,23
1628426,Sasha Vezenkov,SAC,0.0481101172727738,-0.5664664411587609,-0.518356323885987,23
1628436,Luke Kornet,BOS,1.3019990540217756,-1.3701347597842075,-0.0681357057624319,23
1628449,Chris Boucher,TOR,0.8128534570448589,0.8383994528150968,1.6512529098599558,23
1628464,Daniel Theis,LAC,0.203830557462096,0.0866696039266461,0.2905001613887422,23
1628467,Maxi Kleber,DAL,0.6314066507055873,0.8647869231423799,1.4961935738479673,23
1628470,Torrey Craig,CHI,-0.2857597513182681,-1.4907966980604708,-1.7765564493787391,23
1628960,Grayson Allen,PHX,2.2269224283013567,-0.9475686176252216,1.2793538106761349,23
1628963,Marvin Bagley III,DET,0.3537292755583425,-1.7249545932164767,-1.3712253176581342,23
1628963,Marvin Bagley III,WAS,0.3935731164174355,1.1019234751199252,1.4954965915373608,23
1628964,Mo Bamba,PHI,-1.6951373187497725,0.5434016884884829,-1.1517356302612896,23
1628966,Keita Bates-Diop,PHX,-1.2774024201986849,-0.7011247666658229,-1.978527186864508,23
1628969,Mikal Bridges,BKN,0.1844372973573444,0.2594456394029004,0.4438829367602449,23
1628970,Miles Bridges,CHA,0.4559038409127078,-2.473000822077937,-2.017096981165229,23
1628971,Bruce Brown,IND,2.3015720411356617,-1.945765948089851,0.3558060930458104,23
1628971,Bruce Brown,TOR,-1.515903938491568,-2.2315593358478805,-3.7474632743394487,23
1628972,Troy Brown Jr.,DET,-0.85219609917618,-1.3051725551859317,-2.157368654362112,23
1628972,Troy Brown Jr.,MIN,-0.3174848957607718,-0.7311116898897229,-1.0485965856504946,23
1628973,Jalen Brunson,NYK,3.4841856540975504,1.639450927354652,5.123636581452202,23
1628975,Jevon Carter,CHI,-1.3214961612514242,1.664412766555131,0.3429166053037069,23
1628976,Wendell Carter Jr.,ORL,0.5227179101021081,-0.1670500730079826,0.3556678370941254,23
1628978,Donte DiVincenzo,NYK,1.2249621960789057,-1.8399977405392547,-0.6150355444603491,23
1628981,Bruno Fernando,ATL,-1.303770241685377,0.0340599028141434,-1.2697103388712334,23
1628983,Shai Gilgeous-Alexander,OKC,3.499143273961346,1.6470205300569634,5.146163804018309,23
1628984,Devonte' Graham,SAS,0.2722531125623311,0.6169100638027205,0.8891631763650517,23
1628988,Aaron Holiday,HOU,-0.3327459476620594,1.4871203105532078,1.1543743628911485,23
1628989,Kevin Huerter,SAC,2.760516896595874,-1.354760503298985,1.4057563932968893,23
1628991,Jaren Jackson Jr.,MEM,-0.4570429934585978,-1.3165466154750838,-1.7735896089336816,23
1628995,Kevin Knox II,DET,-0.2766276298440805,-0.5841477261965202,-0.8607753560406007,23
1628997,Caleb Martin,MIA,0.3476615030630487,0.5870932223939765,0.9347547254570252,23
1628998,Cody Martin,CHA,-0.4082660943012497,0.2923227420009494,-0.1159433523003003,23
1629001,De'Anthony Melton,PHI,2.454095914545771,-0.2249107588174969,2.2291851557282736,23
1629002,Chimezie Metu,DET,-1.0252393616558524,0.5489635529734493,-0.4762758086824032,23
1629002,Chimezie Metu,PHX,-0.1934303568036869,-1.0061143384067115,-1.1995446952103983,23
1629003,Shake Milton,MIN,-1.2899381383283912,-1.0465705348615624,-2.3365086731899534,23
1629004,Svi Mykhailiuk,BOS,1.0562612961668152,1.0088145591324034,2.0650758552992183,23
1629006,Josh Okogie,PHX,-0.943745826664554,1.1638763294877352,0.2201305028231811,23
1629007,Jontay Porter,TOR,-0.3128722628434486,-0.6659264760390726,-0.9787987388825212,23
1629008,Michael Porter Jr.,DEN,1.678114803545245,-0.0545001931200613,1.6236146104251836,23
1629011,Mitchell Robinson,NYK,0.1110955227245122,-0.6628462652581112,-0.5517507425335989,23
1629012,Collin Sexton,UTA,2.638276165698965,-2.007711169204818,0.6305649964941471,23
1629013,Landry Shamet,WAS,0.3407174233943122,-0.8528022963374994,-0.5120848729431872,23
1629014,Anfernee Simons,POR,1.2344757652955265,-2.453406997487824,-1.2189312321922974,23
1629018,Gary Trent Jr.,TOR,1.0355192845190602,-1.9161689601173053,-0.8806496755982453,23
1629020,Jarred Vanderbilt,LAL,0.4595515266306627,0.994269547490771,1.4538210741214337,23
1629021,Moritz Wagner,ORL,0.5701615878940836,-0.6648286051932808,-0.0946670172991971,23
1629022,Lonnie Walker IV,BKN,0.5999244447102122,-0.2181486258697259,0.3817758188404863,23
1629023,P.J. Washington,CHA,0.4509294288465394,-1.692128964261812,-1.2411995354152727,23
1629023,P.J. Washington,DAL,0.2229837038768556,0.926952340259646,1.1499360441365016,23
1629026,Kenrich Williams,OKC,0.4829630661098524,0.8601195397780111,1.3430826058878635,23
1629027,Trae Young,ATL,1.7608255253638176,-2.060358358933875,-0.2995328335700573,23
1629028,Deandre Ayton,POR,-0.2889703742877013,0.6782444938075439,0.3892741195198426,23
1629029,Luka Dončić,DAL,2.940461932841804,0.1599690869865385,3.1004310198283416,23
1629048,Goga Bitadze,ORL,0.0039558827042379,1.2164466042850737,1.2204024869893115,23
1629052,Oshae Brissett,BOS,-0.9545661587052248,0.7616404764952318,-0.1929256822099929,23
1629060,Rui Hachimura,LAL,1.2770594530489927,-0.4513455700705711,0.8257138829784217,23
1629111,Jock Landale,HOU,0.731860975859421,1.6505092250511408,2.3823702009105623,23
1629130,Duncan Robinson,MIA,0.4248339958217905,-0.3782691563276309,0.0465648394941596,23
1629139,Yuta Watanabe,PHX,-0.4406145532290559,-0.0698928372614898,-0.5105073904905457,23
1629162,Jordan McLaughlin,MIN,0.7871591180883314,1.6746999271991987,2.46185904528753,23
1629216,Gabe Vincent,LAL,-0.4350453914269721,0.9764366718683736,0.5413912804414015,23
1629234,Drew Eubanks,PHX,-2.3296306947515517,-0.5291119715679041,-2.8587426663194555,23
1629312,Haywood Highsmith,MIA,-0.9490288469265412,0.4093468219260603,-0.5396820250004807,23
1629599,Amir Coffey,LAC,0.5085395362222797,-2.64500055585264,-2.13646101963036,23
1629611,Terance Mann,LAC,-0.1617333498889595,-0.9896445446171632,-1.1513778945061226,23
1629614,Andrew Nembhard,IND,-1.021397045773581,0.8516772949959216,-0.1697197507776594,23
1629622,Max Strus,CLE,0.8185173104754015,0.7884068359680845,1.606924146443486,23
1629626,Bol Bol,PHX,-1.0056091436979684,0.9260561465602816,-0.0795529971376865,23
1629627,Zion Williamson,NOP,0.3796326252358591,-0.6601068939400416,-0.2804742687041825,23
1629628,RJ Barrett,NYK,-0.0725206887888189,-0.6131453492271159,-0.685666038015935,23
1629628,RJ Barrett,TOR,0.9344110432388006,-0.5615780069219805,0.3728330363168202,23
1629629,Cam Reddish,LAL,-1.91009877408666,0.1555907073826965,-1.7545080667039632,23
1629630,Ja Morant,MEM,0.374457642169487,0.7756977613183844,1.1501554034878716,23
1629631,De'Andre Hunter,ATL,1.5029542860844596,-0.965647589094492,0.5373066969899677,23
1629632,Coby White,CHI,2.4289600039693657,-0.90315764852752,1.5258023554418454,23
1629636,Darius Garland,CLE,0.4662284286016013,-0.221294507920933,0.2449339206806682,23
1629637,Jaxson Hayes,LAL,-1.7904402692314043,-0.8637808249111472,-2.654221094142552,23
1629638,Nickeil Alexander-Walker,MIN,0.7275816568377813,1.1092941632506828,1.836875820088464,23
1629639,Tyler Herro,MIA,0.3930461284725773,0.5470819864479632,0.9401281149205406,23
1629640,Keldon Johnson,SAS,0.0695121022871627,-0.3497145318627058,-0.2802024295755431,23
1629642,Nassir Little,PHX,-2.169339721499765,0.2648860315543079,-1.9044536899454572,23
1629643,Chuma Okeke,ORL,-2.1895805414409666,1.0587825488533318,-1.1307979925876348,23
1629646,Charles Bassey,SAS,-0.2598516953271869,-0.1729249371516069,-0.4327766324787939,23
1629650,Moses Brown,POR,-0.4719575838060962,-0.6834060786458086,-1.1553636624519046,23
1629651,Nic Claxton,BKN,-1.8580865692293824,-0.0862094745633716,-1.944296043792754,23
1629652,Luguentz Dort,OKC,1.5548042948072924,-1.2945343143172403,0.2602699804900519,23
1629655,Daniel Gafford,DAL,0.2066296124376806,0.4222102994953449,0.6288399119330256,23
1629655,Daniel Gafford,WAS,1.3110669377887925,0.4376624798016424,1.7487294175904349,23
1629656,Quentin Grimes,NYK,-2.242061032792404,0.4354298688936238,-1.80663116389878,23
1629659,Talen Horton-Tucker,UTA,0.1339073212807931,-0.2937906214858665,-0.1598833002050733,23
1629661,Cameron Johnson,BKN,-0.0288998208610525,-0.7252612301394258,-0.7541610510004784,23
1629667,Jalen McDaniels,TOR,-2.1162578112847665,-0.4442050415528622,-2.5604628528376288,23
1629670,Jordan Nwora,TOR,-1.9034257103186352,-0.7573888543352085,-2.660814564653844,23
1629673,Jordan Poole,WAS,-0.5621106020395841,-1.6865320566123227,-2.2486426586519066,23
1629674,Neemias Queta,BOS,1.753061788669677,0.6174642115017508,2.370526000171428,23
1629675,Naz Reid,MIN,-0.792375340640106,1.2484064924695704,0.4560311518294644,23
1629677,Luka Samanic,UTA,-0.7727902872695004,0.857021687589029,0.0842314003195285,23
1629680,Matisse Thybulle,POR,0.1780540205722387,0.2624982199057459,0.4405522404779847,23
1629684,Grant Williams,CHA,-0.1193833876098531,0.0620570265802127,-0.0573263610296403,23
1629684,Grant Williams,DAL,-0.9834580441589508,-1.0034130432991342,-1.986871087458085,23
1629723,John Konchar,MEM,-0.0784120467826691,-0.4642651967205762,-0.5426772435032453,23
1629726,Garrison Mathews,ATL,-0.1318567501515236,-1.2763777864257704,-1.408234536577294,23
1629731,Dean Wade,CLE,0.3524041379145364,3.358717812973816,3.711121950888353,23
1629750,Javonte Green,CHI,0.9946219687871062,0.0571089369686418,1.0517309057557478,23
1630162,Anthony Edwards,MIN,2.1418438190298943,1.3494230238714775,3.491266842901372,23
1630163,LaMelo Ball,CHA,0.3254702634345281,-1.6540513201429428,-1.3285810567084146,23
1630164,James Wiseman,DET,-1.4538909703574223,-2.480091318584272,-3.9339822889416944,23
1630165,Killian Hayes,DET,-1.0437325579743206,-1.5296042222645678,-2.5733367802388885,23
1630166,Deni Avdija,WAS,0.8521324848686719,0.6711881361084405,1.5233206209771124,23
1630167,Obi Toppin,IND,1.8564109757346368,-0.9448943360698,0.911516639664837,23
1630168,Onyeka Okongwu,ATL,1.344658829020391,-1.6011015337366998,-0.2564427047163088,23
1630169,Tyrese Haliburton,IND,3.0081291055524217,-0.0239577598968542,2.984171345655567,23
1630170,Devin Vassell,SAS,-0.5813249632643476,0.2013886142672671,-0.3799363489970804,23
1630171,Isaac Okoro,CLE,-0.4750489471499823,0.7608128168133526,0.2857638696633702,23
1630172,Patrick Williams,CHI,1.080528543754942,0.0825809333319405,1.1631094770868826,23
1630173,Precious Achiuwa,NYK,-0.79120049456842,0.4210670381905741,-0.3701334563778458,23
1630173,Precious Achiuwa,TOR,-0.6906931190650261,0.141022885215455,-0.5496702338495709,23
1630174,Aaron Nesmith,IND,1.6102030076239244,0.5061745036978426,2.116377511321767,23
1630175,Cole Anthony,ORL,-0.8096374686419442,-0.0174865120244517,-0.8271239806663959,23
1630177,Theo Maledon,CHA,-0.1482153187782864,-0.7984442629931664,-0.9466595817714528,23
1630178,Tyrese Maxey,PHI,2.7166296208148677,-0.2230483143204861,2.493581306494381,23
1630180,Saddiq Bey,ATL,1.8162672820038328,-0.713093141554633,1.1031741404491997,23
1630182,Josh Green,DAL,0.6357455916669356,-2.764396087191243,-2.1286504955243077,23
1630183,Jaden McDaniels,MIN,-0.7960307354039674,-0.9735431110577796,-1.7695738464617472,23
